Port_IDs,Total_PnL,Total_Investment,ROI (%),Total_Positions,Win_Positions,Win_Rate (%),MDD (%),Sharpe_Ratio,Score,Rank
3935808725185052672,0.17367422935455512,0.08412274622682572,0.024673459470796487,0.2801844836106078,0.20808848945731076,0.43734730782005377,0.3960182995957642,0.2732909736352567,0.09883599444196813,42.0
4008711265867865600,0.28033953094524233,0.15851839984535882,0.0400374489538811,0.06259265359907758,0.05737988247493951,0.5249355155542907,0.9549019168724171,0.6319687568769072,0.09625834618407614,43.0
3887577207880438784,0.1750441881737735,0.04865846177751389,0.03245584137737523,0.9942348871685059,1.0,0.5957816866677625,0.7610712336301849,0.43257790991867806,0.0946513550432658,44.0
3943533600390906881,0.17437919194628082,0.009513873189443309,0.10089849509614693,0.2874320540273431,0.33321811268579327,0.682818509201451,0.9863203246919902,0.7152496545548312,0.09285709984118623,45.0
4039279455324236544,0.15869825396829257,0.004278439191188181,0.09776816933409686,0.05155658046450338,0.06256481161424127,0.689643921672722,1.0,0.7918563210091266,0.09256306510097267,46.0
4013955990069013504,0.1664191084996201,0.010279821940396023,0.07198524784159252,0.05666282325811234,0.08157621845834774,0.8213401759827047,0.8231589458034657,0.6185021107679842,0.09153028805503094,47.0
4029749871687083265,0.189800422332204,0.004878734267427699,0.2715148824362833,0.1386921429747982,0.12685793294158312,0.5341784827026752,1.0,0.6875519190458733,0.09144558143560524,48.0
3878631538480067329,0.1928722682004781,0.041224982995901674,0.04830384719947907,0.4607148739911052,0.48911164880746627,0.6271763666762518,0.7348175480709537,0.4537274786169163,0.08810852696101162,49.0
4041804592937345281,0.13717784567763003,0.02490000870574595,0.004249781384384491,0.0583099983528249,0.029381265122709988,0.28778304111958486,0.0,0.0,0.08465826259497908,50.0
3995532094997544704,0.0,0.28587394207388755,0.0,0.9943996046779772,0.44763221569305217,0.26664700258770907,0.0,0.033395218883850206,0.08319620210806535,51.0
4021243448368889856,0.16414473458360385,0.07560942712853676,0.022033842587877543,0.9942348871685059,0.7915658486000692,0.47160043638754795,0.6762239812534676,0.37529923263301096,0.08219681839417564,52.0
3818233536529843712,0.22249297986035288,0.03508340129880626,0.07893388527260221,0.2317575358260583,0.16660905634289663,0.4226170857443183,0.6827629351809901,0.41121008310953,0.08052868646175484,53.0
3936410995029308417,0.27302210309845076,0.025690210032404254,0.1599542304762115,0.000988305056827541,0.002073971655720705,0.37377938517179016,1.0,0.6346361968983487,0.08045005670609806,54.0
4017263283405469185,0.23105014278675443,0.2696073844270994,0.0243762767926565,0.9942348871685059,0.7030763912893191,0.4188800382586343,0.4875462232084896,0.11124517615715067,0.0785280044262219,55.0
4041860229502600193,0.1739750381170573,0.007401921931624439,0.1233991471955465,0.013671553286114312,0.013135153819564465,0.4880967916332656,1.0,0.7495561720771032,0.07607536126266357,56.0
4030626027667524352,0.19139163266293704,0.10423477344906083,0.027842277650523314,0.03607313457420524,0.040096785343933634,0.6202919696699236,0.823302291321029,0.5693001859215786,0.07110356556106123,57.0
4021669203289716224,0.45970438568383476,0.28268713798788353,0.04781557078581722,0.27474880579805633,0.18250950570342206,0.3911127930453928,0.903968108933125,0.26989761506919996,0.07108957800428585,58.0
4029422834086627072,0.1795777832090167,0.009216593813498692,0.12006676656156752,0.014495140833470595,0.013135153819564465,0.4641704783179094,1.0,0.7334204858627694,0.07106284419689435,59.0
4017110277719148289,0.18076374364911024,0.026513097830211715,0.05321867291108166,0.03920276725415912,0.049429657794676805,0.7070165618990211,1.0,0.7216893929511989,0.06953488566027816,60.0
4034786679304751616,0.17627201640138193,0.0034150384069397462,0.2647069126980472,0.05056827540767583,0.04251641894227445,0.47741292187051076,1.0,0.6710169347234675,0.06869964242580434,61.0
4011626972687000576,0.2113903405670448,0.08519720734538062,0.037603139651717715,0.9952231922253335,0.8040096785343933,0.47853965759003964,0.7933225802809589,0.36558526640927425,0.06447340220220671,62.0
3999845462424248576,0.21565853060760487,0.028847873421116253,0.08570758489170614,0.5442266512930324,0.4987901832008296,0.5418561912827942,0.9442476944380458,0.5364063039251945,0.06386780100930073,63.0
3944658614777849089,0.17097682356603627,0.004188751553875421,0.18361057092664615,0.00510624279360896,0.0069132388524023505,0.553747237291541,1.0,0.6856431719546262,0.060034422595586584,64.0
4037121179310444801,0.23219490184530095,0.2413887504273614,0.025598939328950444,0.26041838247405696,0.26685101970273073,0.6030463643732957,0.8344370354731026,0.4469362906701515,0.058922842528825015,65.0
3939318616482048768,0.26227909392687193,0.04150831645680848,0.09729739992069401,0.049579970350848296,0.04078810922917387,0.46672981428858457,0.9910997548023514,0.5784669999385097,0.053684491455629146,66.0
3910983669796782848,0.22654820493241112,0.04066402533603837,0.07313589417759125,0.10311316092900676,0.0947113722779122,0.5334143309222422,0.9701665302910569,0.5910661920626822,0.05095766178536518,67.0
4037282461943784704,0.2028210170795486,0.07996818837971965,0.0359130944690198,0.08071157964091583,0.04701002419633599,0.3362036797841499,0.646937021953677,0.37242535854327424,0.05028828152728576,68.0
3983074113875692800,0.17513092048206835,0.0037395536570812814,0.23499355114349177,0.0047768077746664465,0.004839267196681645,0.4056520459228731,1.0,0.6413718694855025,0.046075779611064405,69.0
4037717032428033792,0.1688768075568967,0.002879841067981657,0.23646418218435433,0.049909405369790806,0.03525751814725199,0.4008990251053901,1.0,0.6385251956317622,0.044376846892725086,70.0
4016164457907769600,0.19075543161006353,0.12901717614496297,0.025253368912960615,0.11497282161093723,0.10715520221223643,0.5424700814759127,0.8393400389515109,0.507224925846654,0.042881560889261316,71.0
4030565764341697025,0.17945893566713966,0.013742489288841234,0.08554706922145298,0.014989293361884367,0.017628759073625995,0.6051666236114698,0.9985552073491859,0.6595238559937876,0.04278794172190181,72.0
3987739404272887297,0.294162430779695,0.09672602397263576,0.060156002695067656,0.9942348871685059,0.4773591427583823,0.28440183521886625,0.7282981902287766,0.18594159653704276,0.03974341452190347,73.0
4034359562055356161,0.2090369806953466,0.11160073197569427,0.03166531875752629,0.12930324493493656,0.13515381956446595,0.6097110538263244,0.6860052106438478,0.3280695004088901,0.038531986162219034,74.0
4036548677626662656,0.18546990436684843,0.025282513928196266,0.06053385465235382,0.02190742875967715,0.023505012098167993,0.576349165344257,1.0,0.6488227695193292,0.03700682870662417,75.0
3865845304835489536,0.163052470864538,0.00844369680630144,0.07257441212859383,0.14297479822105089,0.155893536121673,0.6370918469859311,0.9041640363655455,0.5566672738987539,0.03496830122630648,76.0
3978449781300392193,0.21619801856365284,0.0998600403063624,0.03572384727509259,0.1268324822928677,0.11890770826132042,0.5466841347750673,0.7959440612247841,0.4022218107543054,0.030188939048634122,77.0
3939925275039085824,0.17458612759490372,0.01558159059913021,0.0681356183842801,0.9741393510130126,0.7424818527480125,0.4514609308080327,0.9669500505139823,0.4836915471557557,0.030162663234099774,78.0
3819545518395756033,0.15800178299219378,0.006028669319366434,0.07089596494108102,0.008894745511447866,0.008987210508123056,0.47638549090522275,1.0,0.6718901059651473,0.02831422581796994,79.0
4019895412775450368,0.1776855397260816,0.010726837954593352,0.1003035398068409,0.09174765277549003,0.08365019011406843,0.5280479346851911,1.0,0.6162503529172417,0.028037870094382467,80.0
3998659472131949824,0.1635653581376259,0.020284523718235335,0.03996963641714258,0.02190742875967715,0.02488765986864846,0.6102520574233309,1.0,0.6581151006447225,0.027898357292472253,81.0
3975304792994095360,0.17644991765431436,0.028518217469442296,0.04610374563325274,0.39927524295832645,0.35948842032492223,0.531488324553817,0.963767717071164,0.548364151337432,0.025925536014887562,82.0
3998572645139652353,0.2602421900943263,0.08868291947701297,0.05295992833293074,0.04150881238675671,0.032837884548911164,0.4449754585378455,0.9776421880970626,0.5131401544152805,0.025051495103396576,83.0
3993222640082269952,0.16872440404203815,0.034254610780286646,0.03429694338201986,0.5061769066051721,0.49567922571724854,0.5787708004927623,0.8332805596274633,0.40936850446689055,0.021139442123233237,84.0
4037511388357114368,0.1884986814970631,0.03868220025705281,0.047151716293469745,0.1546697413935101,0.14275838230210855,0.5399471356276646,0.8374927907464798,0.4448647699016196,0.01964113036121029,85.0
4017323550554338817,0.18354755517227705,0.00681119847463373,0.17339762106230272,0.08746499752923735,0.09436571033529208,0.6241086981767506,1.0,0.5491182424364317,0.01906609192540082,86.0
3976088733682659585,0.21634614840301164,0.06435227164653438,0.047144781241346856,0.461209026519519,0.42378154165226406,0.5428257832511427,0.8233183683373682,0.34098902518675656,0.018553627201914863,87.0
3925368433214965504,0.22687766741474708,0.07817253770211016,0.04546088610767203,0.2378520836764948,0.1679917041133771,0.4153104279686557,0.9761309306561562,0.5109533511114036,0.016588030640091733,88.0
4037179073830813185,0.17402363476186924,0.013763177687487234,0.07388481974924543,0.009718333058804152,0.010715520221223643,0.5290941068641779,1.0,0.6109135070782401,0.014894405357297191,89.0
4031414524297538817,0.178711028029256,0.008751938760893809,0.12267965550141963,0.03788502717838906,0.031109574835810578,0.45956481783416825,0.9935519186749416,0.5777918255955595,0.012244625114421759,90.0
3879821005658659073,0.19698361217085156,0.008839187508111315,0.1818395788580022,0.14132762312633831,0.09989630141721396,0.41292906083580794,0.6902821526007001,0.256711526349902,0.011960010728077342,91.0
4040843843196854529,0.17189274729732795,0.009328859564441367,0.09481009190945033,0.007412287926206555,0.0065675769097822325,0.40123210837649786,1.0,0.6106260652278969,0.01132582395805537,92.0
3966142151544441601,0.20428446326906452,0.06943804676465176,0.03968352707778337,0.3159281831658705,0.3553404770134808,0.6629489440245001,0.7458031857538823,0.2738030386408569,0.009571805345765183,93.0
4035034554469394176,0.17622749632680065,0.005068712990690867,0.18490733012543892,0.06275737110854884,0.022813688212927757,0.20818092338681984,0.7487706374142573,0.3591140246541458,0.008750988565758455,94.0
4023616625178799873,0.17113475975731277,0.01117631119147137,0.07979483484291734,0.13391533520013174,0.11717939854821983,0.5107263666797134,0.9985205275317806,0.5777233828839373,0.008724516735325871,95.0
4031173908980084736,0.20993532476454657,0.03964817892526823,0.06228614099145709,0.034755394498435184,0.029381265122709988,0.4706851516978099,0.9849079151402853,0.5374446967109571,0.007201937581059442,96.0
4000222729738650369,0.1677658671532765,0.010715080215139016,0.07336976788950428,0.1554933289408664,0.18562046318700312,0.6983978073669148,0.9212052322154695,0.48324377291359766,0.006218210549076952,97.0
4006366295148391425,0.182169968410503,0.006313285809547759,0.17932704369231012,0.10986657881732828,0.04044244728655375,0.21405867873274326,0.7720568919765416,0.3584609733386593,0.004877091740445844,98.0
3951723256343550465,0.20874494921894687,0.11342631009454567,0.031323216422274286,0.5654752100148246,0.4199792602834428,0.4391663794446621,0.7967306008588152,0.28234940109508233,-0.000977858496387013,99.0
4004410127575640832,0.1808328741022011,0.020627268825382114,0.06412817125038503,0.0812057321693296,0.060490839958520566,0.43005517689061984,0.8561756889270695,0.43919844633865757,-0.0010633464582921748,100.0
3977078013600312321,0.20118472208527047,0.10781633188519466,0.030098190994600316,0.8242464173941689,0.5661942620117525,0.40670295795894273,0.8492477613060487,0.2979167323651649,-0.005006999223165137,101.0
4037785885739608577,0.1693185171786217,0.002940291558105681,0.23635260895156743,0.039532202273101634,0.020394054614586935,0.2894092352380003,1.0,0.5154563964266389,-0.010009582172677695,102.0
4008537296438699777,0.17401664844483608,0.014513678936970429,0.0708564174413942,0.0858178224345248,0.08606982371240926,0.5798820368085716,0.8088313984090196,0.36111808753582747,-0.011213811338844915,103.0
4031451549482615297,0.1834266965299473,0.012851621015697205,0.0994142140851227,0.016471750947125677,0.015209125475285171,0.4808857587005487,0.9987517390678224,0.5247235483789516,-0.012196196208340115,104.0
4030555430101054209,0.18619909101350687,0.02160944885951757,0.0692027725536156,0.017624773513424476,0.01106118216384376,0.3295024883057104,1.0,0.5406711200259001,-0.015235922621278541,105.0
3784403294629753856,0.1762807712841654,0.031996906635735095,0.042591218870919996,0.9942348871685059,0.6322156930521949,0.37666253194446514,0.8924219041558553,0.32622078741216565,-0.015868231136611427,106.0
4030635536196756737,0.17698975804809222,0.040324630660436386,0.037450163023064344,0.21083841212320867,0.2347044590390598,0.6537769256353569,0.9817219835907802,0.4737520933265682,-0.016512060471549628,107.0
3910887259807777281,0.16776209548642965,0.008626917655264361,0.0872653424962364,0.010047768077746665,0.005876253024541998,0.2824110910186859,0.7237952124751666,0.30610558309720276,-0.021737238499504832,108.0
3996598927198996481,0.18798536568951107,0.014081841666871464,0.10158725418777945,0.4360072475704167,0.33874870376771515,0.4588548133137347,0.9542085315656982,0.3919154673016173,-0.022428396377379617,109.0
3952087967771302912,0.1586247212179605,0.007215670733892335,0.06437603305235708,0.02602536649645857,0.020048392671966817,0.4201396189915471,1.0,0.5416755355813759,-0.025684111909825752,110.0
3993014919980212480,0.18288276491394856,0.028636953620984958,0.052579414647732595,0.11217262394992587,0.1144141030072589,0.5933859783782376,0.9802381748847877,0.462766715975516,-0.02582572004657807,111.0
4029299190618134272,0.1861488874848818,0.02144247416168295,0.06955292221377174,0.03557898204579147,0.02488765986864846,0.390030662787955,0.9998396371565741,0.5019754808566312,-0.02712449725353655,112.0
3975392755164484097,0.17400982732326317,0.06484690239284581,0.027663536639194502,0.29896227969033107,0.17697891462150017,0.34877901441216796,0.812396853652459,0.32860480032719136,-0.02914947284220279,113.0
4013978721149559808,0.19118451067037304,0.005082510810406753,0.2693255554247523,0.0461209026519519,0.021085378499827168,0.2585095521029388,1.0,0.43012797106279643,-0.029186998189896562,114.0
4012994295026226176,0.17602613234290584,0.006809920719658767,0.1413870582278218,0.10097183330588042,0.0867611475976495,0.4987699398092469,0.9132833171906165,0.3857728650118468,-0.029396094782112192,115.0
4037073643537925121,0.16464513736287234,0.0024506888345772935,0.2248232559272096,0.07115796409158294,0.028689941237469756,0.23186613579415982,1.0,0.4744065242171692,-0.031536323685218914,116.0
3923766029921022977,0.1555436308176471,0.021250338754251585,0.027765118069052283,0.2050732992917147,0.1240926374006222,0.35527349556969207,0.7340171662797599,0.29035790433870845,-0.03264940549551709,117.0
3988071780777702657,0.18698264878813967,0.04119975970504,0.04411632926732341,0.39054521495634986,0.3076391289319046,0.46493871810327503,0.9604916898897689,0.3973560680602666,-0.03285342973484481,118.0
4002413037164645377,0.19009484469191978,0.006282532039822383,0.21665489354230807,0.09257124032284632,0.03698582786035257,0.2314490405866988,0.9896022174253577,0.4291693633354492,-0.03338154115822903,119.0
4028427053699127040,0.17759927029597622,0.01274772049966301,0.086726014311121,0.017624773513424476,0.01244382993432423,0.37069029934392417,0.9974842841351209,0.47232437831923,-0.04201719362842482,120.0
4031673021422897664,0.169912952472021,0.017438416168115502,0.05467124375899465,0.03541426453632021,0.02488765986864846,0.3917338534551513,0.9674865517362751,0.4580996543871081,-0.04379844343722708,121.0
3932103299427844097,0.1921499616371362,0.07626706490291715,0.032797128201374245,0.42414758688848625,0.26892499135845144,0.3744049976357059,0.8312931988564378,0.2465931803601868,-0.049812487644366715,122.0
3949214983441029120,0.1620033504291464,0.017014058432737157,0.04202355147962087,0.7438642727721957,0.5789837538886968,0.46069203102483336,0.9004563117912198,0.28349460035150154,-0.049873139132793426,123.0
4026179081117855488,0.22695771458163166,0.07211496727536149,0.04803882208597704,0.03014330423323999,0.015900449360525405,0.29092811705418525,0.7641341661612685,0.18595215796152656,-0.0563193738935209,124.0
3953764659057081857,0.2180974679460721,0.07040866693758883,0.0451269231551278,0.09372426288914511,0.062219149671621156,0.38467861252671376,0.8417846904016759,0.24443782229651825,-0.057527755223562724,125.0
4031181049693676544,0.20027051724561362,0.02538609668730438,0.07747943185603683,0.047438642727721955,0.02523332181126858,0.301168820281906,0.995095662671179,0.4075497736445649,-0.05801171024282353,126.0
4023697433751327232,0.1749340455751088,0.003151144645360359,0.2727678482668138,0.00461209026519519,0.00138264777048047,0.11866012227675879,1.0,0.39231905530567435,-0.05962405855449393,127.0
4023697881318718465,0.18375166220453004,0.004003980547060006,0.2826029802072527,0.00922418053039038,0.002073971655720705,0.1067941100490829,1.0,0.3769861090705615,-0.060147670332436204,128.0
3672754654734989568,0.15309973898201193,0.005027256812528029,0.053635497935612106,0.07577005435677812,0.07258900795022467,0.5519948726165677,0.8574349270144104,0.3159015769735829,-0.061688852358386476,129.0
4033639786957934336,0.1801497080377115,0.01730232557958951,0.07232542076719221,0.022236863778619664,0.008641548565502939,0.2090488731385851,1.0,0.4368347479749316,-0.06427561787138705,130.0
4038768306117031680,0.1670342828307672,0.004439066322891619,0.1488314886511921,0.014165705814528081,0.0076045627376425855,0.2741048824593128,1.0,0.41339568426820095,-0.06692894994442744,131.0
3994879592543698688,0.1897604500243252,0.018995651788278844,0.08209901747971106,0.10525448855213308,0.12478396128586243,0.6887920267841564,0.9520381090102321,0.3026248195889512,-0.06850783243298558,132.0
3911997667197443328,0.1535636005129013,0.004096712598663517,0.06538445815334258,0.008235875473562838,0.010369858278603525,0.5840302893309222,0.7020504569316718,0.1622659590337914,-0.07003485666058205,133.0
4030392204221219329,0.16236116960552743,0.001783084104472987,0.26295980820596043,0.01169494317245923,0.00276529554096094,0.11726412083820868,1.0,0.37930253503776834,-0.07243108163671538,134.0
3962024093501274881,0.2568147260462387,0.2761622655841477,0.026909352878685747,0.20737934442431227,0.1164880746629796,0.329834126218626,0.8063469568873209,0.09862620891065273,-0.07520642640001951,135.0
3953433416230728705,0.20477009659274586,0.05205976253427616,0.04814247614502763,0.08450008235875474,0.03802281368821293,0.26006155831054345,0.8663695875974464,0.25053639154032353,-0.07686761147276579,136.0
4004713168329653760,0.16614845470636863,0.00212698352596682,0.2747827387536847,0.002141327623126338,0.000691323885240235,0.09229120621525683,1.0,0.355630590499441,-0.0795875052602342,137.0
4030395639953224449,0.19871168207934325,0.040209084601175366,0.05341440612974864,0.07873496952726075,0.029726927065330106,0.21778473661770972,0.9869476411193538,0.35061790433325507,-0.08394563168215141,138.0
4029506971304830209,0.17499842361048218,0.0033055244246842793,0.2617110337426784,0.006259265359907757,0.0010369858278603526,0.07188065099457504,0.9994732036489118,0.31600290751066196,-0.0934218869955295,139.0
4027747397961573889,0.17766086971975872,0.062138849771345164,0.029940755971535924,0.07346400922418053,0.07155202212236433,0.5606690777576853,0.8306417676337142,0.18331178419921373,-0.09410003847372349,140.0
4033614723417828608,0.20094627887243485,0.07174474427011482,0.03752350744718845,0.0826881897545709,0.039751123401313516,0.27767848381625243,0.8721484312715315,0.1981247291599029,-0.10185277397563476,141.0
3991414786174551297,0.16758052934017031,0.011688339638190933,0.06810460823353535,0.04892110031296327,0.03214656066367093,0.3725775221969613,0.8213428941806848,0.1739677972577763,-0.10575280824567186,142.0
4029507714735307777,0.16461549098566966,0.001824755014067462,0.29186691417441785,0.006423982869379014,0.000691323885240235,0.04701627486437612,1.0,0.2819113601831602,-0.10897365967110967,143.0
4014818740371615232,0.17025594998827515,0.037455475507683106,0.03386571640583562,0.08482951737769724,0.038368475630833045,0.2614335964339553,0.9531189051375826,0.2850685634782339,-0.11332117152761759,144.0
4030708912786799105,0.16550402417467447,0.0020604643869049674,0.2739798628858248,0.007577005435677812,0.000691323885240235,0.04153104279686558,1.0,0.27087207639998656,-0.11580355451396364,145.0
4031408429897920512,0.16240276741954407,0.00179566822506739,0.26197275627696953,0.011200790644045461,0.00138264777048047,0.060777135800291086,1.0,0.26937133466136287,-0.11885992719298243,146.0
3949329502284748801,0.15143240002208058,0.002120501954496131,0.08164743783863344,0.060945478504365005,0.02488765986864846,0.23361211573236887,0.8994010207135116,0.22527048676542863,-0.12446567139937079,147.0
3981810242465907713,0.18001136014672703,0.010982694326949698,0.10452428844008192,0.014989293361884367,0.00414794331144141,0.14239214673211054,0.8914140807009736,0.1776483098383606,-0.12850069079494414,148.0
4040382575336130560,0.1463821618337484,0.0007263760131067961,0.015109708714819873,0.01021248558721792,0.0,0.0,1.0,0.10986296077554683,-0.23026184885754322,149.0
